,date,station,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,wd_mode
3546,2016-05-26,Changping,20.9167,50.875,2.2083,41.5833,362.5,62.3333,23.6375,1000.3,3.875,0.0,2.7625,WNW
3547,2016-05-26,Dongsi,25.2083,61.3333,2.0417,30.0833,366.6667,87.875,24.7,1005.0333,3.7833,0.0,2.225,WNW
3548,2016-05-26,Huairou,15.0417,29.2917,2.0,15.4792,329.1667,63.4583,21.8917,999.9708,4.975,0.0,1.9625,NW
3549,2016-05-27,Changping,37.0,77.1667,9.9167,34.5,525.0,97.875,23.2167,1000.2417,7.0083,0.0,2.0833,SSE
3550,2016-05-27,Dongsi,52.5417,102.8333,12.125,59.5417,691.6667,90.9583,24.4583,1005.2917,7.1583,0.0,2.65,SW
3551,2016-05-27,Huairou,39.875,92.1667,9.9583,28.1667,583.3333,102.1667,22.1708,1000.5333,7.7625,0.0,1.8083,SW
3552,2016-05-28,Changping,62.4583,95.5,9.3333,38.5417,725.0,120.5,23.4208,996.6083,10.525,0.0,1.85,SSE
3553,2016-05-28,Dongsi,41.7292,65.75,9.2292,34.6042,689.5833,118.625,24.8292,1001.525,8.4708,0.0,2.6417,SW
3554,2016-05-28,Huairou,49.3333,92.625,8.4583,28.5208,691.6667,113.375,22.5958,996.7875,10.0333,0.0,1.9167,SSW
3555,2016-05-29,Changping,19.8542,44.0417,3.0833,22.6458,404.1667,95.6667,25.2,997.4583,1.5458,0.0,2.2458,E
3556,2016-05-29,Dongsi,42.7917,65.2917,5.5833,30.3333,512.5,100.8333,25.1125,1002.3542,4.325,0.0,2.375,NNE
3557,2016-05-29,Huairou,26.7083,60.8333,3.2917,16.625,404.1667,93.75,23.6542,997.6917,2.2,0.0,2.5792,E
3558,2016-05-30,Changping,71.0417,126.4583,8.625,44.2917,1033.3333,154.25,25.9708,994.0042,12.1417,0.0,1.5125,ESE
3559,2016-05-30,Dongsi,85.2917,132.9167,19.0833,57.9583,1220.8333,131.5417,26.3167,998.7833,12.7792,0.0,1.5417,ENE
3560,2016-05-30,Huairou,66.8333,151.125,9.4167,27.4375,958.3333,165.7083,24.5708,994.3042,12.6625,0.0,1.6458,WNW
3561,2016-05-31,Changping,67.65,117.3042,11.0333,33.2333,893.3333,81.475,24.5625,999.7292,9.2333,0.0,1.8208,ESE
3562,2016-05-31,Dongsi,47.1667,102.9167,11.0,35.375,808.3333,83.4583,25.0208,1004.5,7.8875,0.0,2.2083,ESE
3563,2016-05-31,Huairou,60.5417,121.5833,13.875,30.9583,1175.0,86.75,23.9125,999.8167,10.2625,0.0,1.7208,WSW
3564,2016-06-01,Changping,74.1,83.4667,4.425,40.4333,669.1667,92.025,24.0708,1003.2042,8.3792,0.0,1.85,ESE
3565,2016-06-01,Dongsi,33.625,54.4583,5.7083,43.125,716.6667,94.2083,24.4583,1008.0542,6.4833,0.0,1.4958,NNE
3566,2016-06-01,Huairou,31.0417,70.75,5.125,22.7292,566.6667,83.5833,23.4375,1003.2083,8.5833,0.0,1.4125,NW
3567,2016-06-02,Changping,87.1667,93.2083,5.5417,40.375,675.0,134.8333,24.8375,1000.275,8.9542,0.0,1.8917,NNW
3568,2016-06-02,Dongsi,48.9583,74.9167,9.7083,55.4167,841.6667,113.2917,25.9708,1005.1292,6.5667,0.0,1.9,SSW
3569,2016-06-02,Huairou,49.0,85.9375,6.3333,33.2708,620.8333,138.5833,24.1125,1000.3875,8.8542,0.0,1.6125,NW
3570,2016-06-03,Changping,91.9583,107.8125,11.0417,62.5,929.1667,113.7708,23.7708,997.25,10.375,0.0,1.4,E
3571,2016-06-03,Dongsi,83.1667,108.0,26.6667,63.4583,1425.0,125.1667,24.9792,1001.9542,10.4458,0.0,1.5875,S
3572,2016-06-03,Huairou,57.9167,100.3333,16.25,26.875,891.6667,150.5,23.2792,997.4042,10.3958,0.0,1.3875,SE
3573,2016-06-04,Changping,86.0417,115.4167,12.0417,39.75,900.0,139.0,25.8125,997.0667,11.8625,0.0,1.7042,S
3574,2016-06-04,Dongsi,93.8884,114.4454,19.7989,36.7787,958.3333,93.4871,26.8792,1001.9375,12.0125,0.0,1.9958,SSE
3575,2016-06-04,Huairou,93.5833,151.4583,15.7083,38.875,754.1667,156.1667,25.675,997.2208,12.8375,0.0,1.7625,SSW
3576,2016-06-05,Changping,80.5417,107.2083,11.1667,46.4167,854.1667,135.625,24.6667,1000.65,13.6042,0.0,1.9,NNW
3577,2016-06-05,Dongsi,115.178,129.7414,16.3103,32.9914,1000.0,161.2414,24.65,1005.4792,14.1167,0.0,1.9583,E
3578,2016-06-05,Huairou,69.6667,97.4167,16.2917,21.75,883.3333,147.7083,24.1292,1000.8208,13.875,0.0,2.2875,WNW
3579,2016-06-06,Changping,69.2083,83.25,5.75,32.375,766.6667,132.3333,24.2583,1000.5333,14.9833,0.3875,1.7208,SSE
3580,2016-06-06,Dongsi,124.8086,133.0632,10.9741,26.2091,995.8333,224.9382,24.4667,1005.3208,15.8625,0.2125,1.6875,E
3581,2016-06-06,Huairou,57.5833,87.2083,8.2917,18.5833,825.0,139.0,23.525,1000.6667,14.9417,0.0,1.9958,WNW
3582,2016-06-07,Changping,58.875,72.75,2.0,38.625,729.1667,85.125,22.4667,1002.2042,17.1917,0.0792,1.6958,S
3583,2016-06-07,Dongsi,61.7917,77.4583,2.4583,23.9167,912.5,120.125,22.1708,1007.2125,16.3292,0.3875,1.7875,ESE
3584,2016-06-07,Huairou,41.9583,87.4583,2.4583,19.2708,691.6667,103.3333,23.0333,1002.0792,15.5167,0.0042,1.8917,SW
3585,2016-06-08,Changping,93.3333,97.3333,2.5417,36.5833,975.0,114.625,24.35,999.1542,17.3667,0.0,1.7125,N
3586,2016-06-08,Dongsi,134.0417,134.0417,2.5417,35.0417,1304.1667,127.6875,24.7417,1004.0417,17.8917,0.0,1.7208,SW
3587,2016-06-08,Huairou,84.0833,102.0833,2.25,27.75,941.6667,119.75,24.2208,999.2083,16.4625,0.0,1.5792,ESE
3588,2016-06-09,Changping,111.0833,132.0417,4.7083,37.125,1058.3333,132.9167,26.35,996.3792,16.0292,0.1958,2.6208,E
3589,2016-06-09,Dongsi,111.6667,128.0417,8.3333,38.0833,1229.1667,129.5,26.9625,1001.125,15.0,0.3167,2.5875,SW
3590,2016-06-09,Huairou,98.5833,138.375,8.0833,20.7083,1108.3333,146.625,25.9667,996.6417,15.4167,0.2583,1.9875,SSW
3591,2016-06-10,Changping,36.0,42.75,2.5833,23.4583,520.8333,91.75,24.4917,994.6833,15.25,0.1917,2.1417,NNW
3592,2016-06-10,Dongsi,56.875,61.3333,2.25,24.0417,683.3333,118.9167,24.4208,999.25,16.5542,0.8792,1.8083,E
3593,2016-06-10,Huairou,51.2083,56.9583,2.0417,11.1667,825.0,117.125,24.3208,994.4208,16.1333,0.0833,2.5125,WNW
3594,2016-06-11,Changping,7.0,18.0,2.25,22.8333,420.8333,71.0417,26.3375,998.325,8.525,0.0,3.0125,NW
3595,2016-06-11,Dongsi,11.0833,21.1667,2.0,23.75,416.6667,81.8333,25.7125,1003.0875,10.1458,0.0,1.9167,NW
3596,2016-06-11,Huairou,8.0,24.7917,2.0,13.2708,337.5,60.2083,25.0458,998.075,10.0708,0.0,1.9708,ESE
3597,2016-06-12,Changping,66.4167,80.7083,4.8333,33.625,912.5,118.25,24.55,997.7083,14.9333,0.025,1.5792,NNW
3598,2016-06-12,Dongsi,70.1667,79.4583,8.25,36.75,1054.1667,119.9167,25.3417,1002.3292,15.525,0.0,1.5583,E
3599,2016-06-12,Huairou,64.75,82.3333,7.2917,20.3333,1133.3333,136.5,24.75,997.7333,14.8792,0.0,1.875,WSW
3600,2016-06-13,Changping,30.7917,31.5417,2.0,23.2083,379.1667,62.375,19.3583,994.5208,16.9167,0.6917,1.3792,N
3601,2016-06-13,Dongsi,50.7917,52.5417,2.9167,34.4167,804.1667,93.5,20.3792,999.0667,17.3458,0.1958,1.675,NE
3602,2016-06-13,Huairou,31.75,37.5833,2.0417,10.4167,512.5,90.4583,18.8833,994.5125,17.5042,1.1625,1.3042,W
3603,2016-06-14,Changping,30.4167,30.4583,2.5417,30.4167,545.8333,49.4583,18.9042,991.0167,16.1,0.1625,1.3083,NNW
3604,2016-06-14,Dongsi,41.3333,41.75,2.0,31.0417,716.6667,71.9167,19.4917,995.6375,15.9583,0.0333,1.8292,E
3605,2016-06-14,Huairou,22.5417,24.4583,2.0,10.875,483.3333,71.9167,19.0667,990.9875,15.5083,0.0792,2.0417,E
3606,2016-06-15,Changping,14.4167,23.2083,2.0,26.2917,508.3333,81.9583,24.2458,993.0333,14.275,0.0,1.5292,E
3607,2016-06-15,Dongsi,20.625,28.8333,2.0,33.9583,612.5,93.1667,23.5333,997.8958,14.2375,0.225,1.6458,ESE
3608,2016-06-15,Huairou,11.8333,19.25,2.0,11.0833,404.1667,82.4167,23.125,993.0792,13.9833,0.0083,1.7833,ENE
3609,2016-06-16,Changping,17.6667,32.0417,2.8333,29.7917,441.6667,63.4583,26.9833,989.2,12.9292,0.0,1.8042,N
3610,2016-06-16,Dongsi,27.625,46.2917,2.0,56.625,645.8333,75.9583,26.8417,993.9625,13.2667,0.0,1.4792,NE
3611,2016-06-16,Huairou,15.25,31.3333,2.125,15.25,425.0,79.6667,25.6583,989.225,13.8208,0.0,1.9625,E
3612,2016-06-17,Changping,17.9583,34.25,2.25,24.4583,454.1667,66.4167,25.1375,989.3083,13.7333,0.0,1.7333,NNE
3613,2016-06-17,Dongsi,26.5417,56.8333,2.2083,54.1667,595.8333,57.9167,25.8417,993.8417,14.0,0.0125,1.6417,NE
3614,2016-06-17,Huairou,16.7083,37.125,2.125,15.2708,450.0,53.5,23.4708,989.4042,15.3583,0.0,1.4375,NW
3615,2016-06-18,Changping,29.125,56.1667,3.5,32.4583,520.8333,95.0417,26.3875,995.2417,15.3708,0.0,1.8917,N
3616,2016-06-18,Dongsi,46.375,73.8333,5.25,56.2083,795.8333,97.8333,26.875,1000.125,15.8792,0.0,1.9625,SW
3617,2016-06-18,Huairou,29.3333,54.5833,3.375,22.4583,533.3333,112.1667,25.35,995.3708,15.7292,0.0,1.7542,NW
3618,2016-06-19,Changping,36.6667,62.4167,2.5,31.375,516.6667,117.0833,27.8292,995.7542,13.625,0.0,1.7375,S
3619,2016-06-19,Dongsi,67.9167,85.5,6.7083,38.9583,858.3333,144.4167,29.5417,1000.5125,15.2708,0.0,2.1,SW
3620,2016-06-19,Huairou,42.0833,69.3333,3.5417,21.1667,637.5,127.7917,27.2917,995.8458,15.05,0.0,1.4875,NW
3621,2016-06-20,Changping,78.7917,93.7917,3.875,24.4583,820.8333,130.0,27.4375,993.3375,18.2292,0.0,1.5833,N
3622,2016-06-20,Dongsi,91.7083,93.75,7.375,32.125,1133.3333,165.5,28.5208,998.0083,19.0083,0.0042,1.8042,SSW
3623,2016-06-20,Huairou,74.7083,108.8333,3.8333,21.2917,1004.1667,148.25,25.7167,993.6083,20.1167,1.5333,1.5375,NW
3624,2016-06-21,Changping,59.7917,71.25,2.5,19.5833,579.1667,122.1667,26.8625,992.825,19.3667,0.025,1.8667,S
3625,2016-06-21,Dongsi,107.2083,113.2083,2.25,36.125,1079.1667,143.1667,28.3542,997.3917,20.5458,0.0,1.7667,ENE
3626,2016-06-21,Huairou,63.6667,76.5833,2.125,14.2708,812.5,136.4583,26.2708,992.825,21.0083,0.0083,1.375,SW
3627,2016-06-22,Changping,56.9167,73.2083,2.4583,28.4167,679.1667,120.625,27.3875,993.2292,19.7458,0.0,1.6542,ESE
3628,2016-06-22,Dongsi,56.125,64.875,2.4583,35.1667,760.4167,118.5833,27.6667,997.9417,19.475,0.0042,1.8583,E
3629,2016-06-22,Huairou,49.0833,74.25,2.1667,17.625,654.1667,153.75,26.5208,993.2583,20.4458,0.0,1.875,WSW
3630,2016-06-23,Changping,58.9375,74.4583,2.3333,34.3333,870.8333,92.0417,28.4417,994.05,16.2625,0.0,1.5042,NW
3631,2016-06-23,Dongsi,80.375,96.3333,6.5,41.2917,1195.8333,103.6042,27.3792,998.8,18.4042,0.0,1.5792,ENE
3632,2016-06-23,Huairou,71.4167,90.25,4.2917,20.3333,1020.8333,98.1875,25.8,994.1875,20.0375,0.4792,1.4167,NW
3633,2016-06-24,Changping,6.7708,22.0833,3.5417,19.125,433.3333,62.375,28.0875,996.9792,5.625,0.0,2.9042,N
3634,2016-06-24,Dongsi,18.5,30.7917,2.125,31.9583,462.5,64.6667,27.575,1001.4417,8.7875,0.0,2.1583,NNW
3635,2016-06-24,Huairou,8.8542,11.2292,2.0,16.5833,266.6667,44.9167,24.6167,996.6792,10.775,0.0,1.7708,NW
3636,2016-06-25,Changping,14.3542,30.5208,2.3125,20.3958,554.1667,85.1042,30.8792,997.8708,7.9208,0.0,2.625,NE
3637,2016-06-25,Dongsi,16.9583,29.2917,2.4583,29.8333,358.3333,78.8333,30.7667,1002.5,7.7083,0.0,1.9625,NW
3638,2016-06-25,Huairou,16.0833,31.9167,2.0417,13.0833,283.3333,62.7083,26.625,997.9333,12.1875,0.0,1.5417,ESE
3639,2016-06-26,Changping,32.5,71.3333,4.0417,36.0,637.5,115.625,30.1208,996.0083,10.75,0.0,2.35,S
3640,2016-06-26,Dongsi,43.25,72.25,6.0417,46.9583,537.5,110.7083,30.0958,1000.9625,11.15,0.0,2.1917,SSW
3641,2016-06-26,Huairou,39.4583,68.75,4.3333,10.0833,341.6667,109.75,27.4583,996.3583,14.0375,0.0,1.475,NW
3642,2016-06-27,Changping,47.625,79.6667,3.25,37.75,562.5,109.5833,25.65,994.3375,14.9458,0.1833,1.8333,NNE
3643,2016-06-27,Dongsi,62.9583,78.9583,10.125,40.5417,683.3333,102.7708,26.5375,999.1083,14.9833,0.1458,2.1333,E
3644,2016-06-27,Huairou,57.2917,85.0,6.125,21.125,583.3333,71.0833,24.1667,994.5875,16.8083,0.25,1.625,NE
3645,2016-06-28,Changping,54.1667,54.3333,2.7083,28.1667,387.5,61.7083,20.4083,996.5708,18.5875,0.45,1.7708,ESE
3646,2016-06-28,Dongsi,80.0417,80.125,2.125,39.7083,841.6667,74.1667,21.125,1001.4167,18.3417,0.4333,1.4333,ESE
3647,2016-06-28,Huairou,43.875,44.2083,2.0,14.9583,508.3333,64.7917,19.5708,996.7917,18.4542,2.2958,1.475,NNE
3648,2016-06-29,Changping,96.4167,96.75,2.0,27.625,583.3333,94.0417,24.1333,995.3792,19.6375,0.0,1.325,NNW
3649,2016-06-29,Dongsi,122.75,122.75,2.0,38.7083,1050.0,84.9167,24.1708,1000.1625,20.2583,0.0792,1.325,E
3650,2016-06-29,Huairou,79.25,79.25,2.0,13.1667,650.0,81.5208,22.8875,995.4708,19.7042,0.025,1.2458,ENE
3651,2016-06-30,Changping,42.1667,49.0417,2.7083,23.7917,600.0,77.8333,27.3542,994.4,17.4958,0.0125,1.6542,N
3652,2016-06-30,Dongsi,74.1667,76.5,2.0,38.9583,875.0,108.4167,26.625,999.1625,18.95,0.0458,1.5417,E
3653,2016-06-30,Huairou,26.5,32.1667,2.0417,15.5,391.6667,79.4583,25.1208,994.6375,18.8667,0.0542,1.3917,E
3654,2016-07-01,Changping,7.8333,18.2917,2.0,15.4583,429.1667,79.4583,27.5125,994.8875,11.6458,0.0,1.8042,NNE
3655,2016-07-01,Dongsi,15.3333,22.125,2.0,25.0,437.5,97.5417,28.1125,999.5167,13.1958,0.0,2.1083,NE
3656,2016-07-01,Huairou,12.2917,22.75,2.0,13.5833,341.6667,53.125,25.9542,994.925,13.9917,0.0,1.6958,E
3657,2016-07-02,Changping,21.9167,43.0417,2.8333,29.125,683.3333,96.125,27.3042,995.7167,14.0875,0.0,1.875,S
3658,2016-07-02,Dongsi,53.0,62.875,2.7917,42.875,741.6667,101.8333,28.2042,1000.4833,16.4333,0.0,1.8708,SSW
3659,2016-07-02,Huairou,36.625,50.4583,2.1667,17.9583,579.1667,109.0833,25.8208,995.8792,17.1542,0.0,1.425,WNW
3660,2016-07-03,Changping,63.125,89.3333,4.1667,31.7083,1037.5,133.2917,26.7542,997.2833,17.9125,0.0083,1.6417,NNW
3661,2016-07-03,Dongsi,91.625,97.125,12.7083,44.0,1133.3333,125.5833,28.5708,1001.9083,18.6292,0.0,1.8292,SSE
3662,2016-07-03,Huairou,50.5,69.7917,5.2917,18.3125,666.6667,117.6667,26.2417,997.4417,18.3875,0.0,1.3625,NW
3663,2016-07-04,Changping,123.5417,150.7917,3.625,24.6875,1339.5833,139.0625,27.925,998.5542,20.4542,0.0,2.1208,ESE
3664,2016-07-04,Dongsi,144.6667,145.5833,6.1667,36.75,1329.1667,119.5833,27.8,1003.3625,20.3458,0.0,2.0458,ESE
3665,2016-07-04,Huairou,124.4167,129.5417,5.75,19.1667,1254.1667,133.4583,27.4917,998.7875,20.1292,0.0,1.5167,SSE
3666,2016-07-05,Changping,83.8333,101.2083,3.6667,23.9583,1145.8333,147.5,28.0375,1001.3375,18.4625,0.0,2.1917,SSE
3667,2016-07-05,Dongsi,98.5833,100.1667,5.9583,32.0833,1137.5,134.1667,27.8667,1006.1833,18.1375,0.0,1.75,E
3668,2016-07-05,Huairou,86.1667,97.4583,6.2917,20.0625,983.3333,123.5833,26.8792,1001.4292,18.925,0.0,1.6417,WNW
3669,2016-07-06,Changping,75.75,98.875,3.5417,28.2083,1020.8333,143.6667,28.1875,1002.4625,17.2833,0.0,1.7917,S
3670,2016-07-06,Dongsi,68.6667,76.4583,7.4167,35.1667,950.0,137.75,29.3083,1007.2667,16.7792,0.0,1.7542,SSW
3671,2016-07-06,Huairou,82.7917,96.1667,3.5,19.9583,895.8333,153.0417,27.1875,1002.6042,18.3667,0.0,1.4875,NW
3672,2016-07-07,Changping,94.6667,123.9167,4.625,26.9583,1300.0,157.4583,28.3042,1001.8458,18.5833,0.0,1.9583,S
3673,2016-07-07,Dongsi,118.625,120.0,11.7083,33.0,1408.3333,145.6667,29.0375,1006.6333,19.1,0.0,1.9833,S
3674,2016-07-07,Huairou,106.4583,117.25,5.0833,19.3542,1125.0,155.4167,27.3292,1002.0708,19.6083,0.0,1.6417,SSE
3675,2016-07-08,Changping,82.9167,101.75,5.4167,25.5833,1283.3333,121.5417,28.3958,999.2375,21.2458,0.0,2.3042,ESE
3676,2016-07-08,Dongsi,111.2917,112.2917,7.5,38.25,1283.3333,103.125,28.3375,1004.0667,21.3583,0.0,1.95,E
3677,2016-07-08,Huairou,79.0833,85.625,4.0,21.625,1129.1667,111.8333,27.9333,999.4583,21.2958,0.0,1.4875,S
3678,2016-07-09,Changping,65.8333,83.5625,2.9792,22.9167,758.3333,131.8333,30.4042,995.8333,22.4875,0.0,2.1292,SSE
3679,2016-07-09,Dongsi,111.9583,111.9583,4.5,37.3333,870.8333,97.875,30.3792,1000.6333,22.3375,0.0,1.9417,E
3680,2016-07-09,Huairou,67.5,78.3333,2.25,17.1875,775.0,120.125,29.7667,996.0375,22.3708,0.0,1.75,SSE
3681,2016-07-10,Changping,80.375,103.75,3.5,19.6667,908.3333,138.3333,31.1375,993.3833,22.1708,0.0,1.925,SSE
3682,2016-07-10,Dongsi,125.4583,125.4583,4.7083,27.8333,816.6667,111.2917,31.7875,998.1583,21.4583,0.0,2.0875,SSW
3683,2016-07-10,Huairou,100.0,108.0833,2.25,21.625,920.8333,136.375,30.3333,993.5667,22.9,0.0,1.6042,SSE
3684,2016-07-11,Changping,71.1667,107.2083,3.4167,24.2083,737.5,132.0417,31.2625,990.5458,21.575,0.0,2.2125,SSE
3685,2016-07-11,Dongsi,120.0682,104.2917,8.4167,26.2917,766.6667,115.6667,32.0792,995.45,21.3625,0.0,2.7792,SSW
3686,2016-07-11,Huairou,87.5833,103.375,3.4583,25.2292,775.0,104.9167,30.1,990.9208,21.8583,0.0,1.525,SW
3687,2016-07-12,Changping,27.0833,39.0,2.75,19.2083,612.5,64.2917,27.0833,991.4167,21.6375,0.6833,1.675,NW
3688,2016-07-12,Dongsi,17.0152,31.5417,6.2083,31.9167,712.5,70.0833,28.0125,995.8875,21.1417,0.0083,1.9292,SSW
3689,2016-07-12,Huairou,37.375,49.8333,2.0,17.75,545.8333,46.25,26.1792,991.4167,21.775,0.4583,1.4708,ENE
3690,2016-07-13,Changping,12.5417,25.8125,2.0,22.0,456.25,79.3333,29.3875,995.2375,18.9917,0.0,1.4667,SSW
3691,2016-07-13,Dongsi,22.6667,30.875,2.875,35.2917,679.1667,99.5,30.1417,999.9292,18.1667,0.0,1.6417,NE
3692,2016-07-13,Huairou,13.6875,25.3333,2.4375,13.1042,377.0833,61.9583,28.3375,995.1833,19.8917,0.0,1.3542,ESE
3693,2016-07-14,Changping,30.0833,57.0,3.2083,36.9167,820.8333,80.2083,27.1208,997.45,18.55,0.25,1.625,NNW
3694,2016-07-14,Dongsi,33.9167,39.0417,6.0833,41.3333,941.6667,93.5417,29.0292,1002.0292,17.0208,0.2333,1.7042,E
3695,2016-07-14,Huairou,32.2083,49.0417,3.7083,21.0417,670.8333,86.4583,26.7708,997.4,19.6458,0.0583,1.5042,W
3696,2016-07-15,Changping,28.5833,29.9583,2.0,23.125,604.1667,62.4583,21.15,995.6667,18.8958,0.2292,1.3458,NNW
3697,2016-07-15,Dongsi,37.5,37.5,2.25,34.4167,887.5,68.2917,22.0625,1000.2833,18.9708,0.275,1.3375,ENE
3698,2016-07-15,Huairou,31.2917,32.2917,2.0,9.1875,670.8333,61.7083,20.9292,995.7208,19.3917,0.2583,1.2292,W
3699,2016-07-16,Changping,25.375,34.125,2.8333,29.2917,741.6667,40.1667,21.9875,994.7375,16.9458,0.0125,1.0208,NNW
3700,2016-07-16,Dongsi,43.5833,43.5833,3.0833,44.0417,850.0,56.0417,23.7917,999.275,17.3292,0.0,1.2542,ENE
3701,2016-07-16,Huairou,22.0,29.75,2.0,9.3333,612.5,31.5417,21.7833,994.6333,17.9,0.0,0.9875,WNW
3702,2016-07-17,Changping,61.1875,74.3125,2.375,24.4792,1093.75,124.1875,25.775,997.85,18.3208,0.0,1.3833,S
3703,2016-07-17,Dongsi,84.75,84.75,3.4167,48.125,1129.1667,107.0417,26.5625,1002.5042,18.8333,0.0,1.3542,NE
3704,2016-07-17,Huairou,62.0833,69.75,2.0833,13.9167,1016.6667,105.9167,25.4042,997.8583,18.775,0.0,1.1417,SW
3705,2016-07-18,Changping,93.625,95.5417,3.9167,31.5417,1233.3333,98.9167,25.6208,998.575,20.4167,0.0,1.6,ESE
3706,2016-07-18,Dongsi,100.8333,100.8333,5.625,52.4583,1295.8333,83.7083,25.7583,1003.2333,21.4625,0.4208,1.1458,SSE
3707,2016-07-18,Huairou,101.5833,103.3333,3.2083,18.0833,1116.6667,88.4167,25.1875,998.675,21.0083,0.0,1.1833,WSW
3708,2016-07-19,Changping,62.25,62.875,2.0417,32.7917,1033.3333,44.7083,23.4625,998.7708,21.6708,0.8792,1.0542,NW
3709,2016-07-19,Dongsi,115.9167,115.9167,2.5833,49.75,1504.1667,33.7917,23.9667,1003.1875,22.2083,0.5708,1.35,NNE
3710,2016-07-19,Huairou,73.0,74.8333,2.0,16.9375,879.1667,40.4167,23.7208,998.7417,22.0167,0.7417,1.025,NNW
3711,2016-07-20,Changping,26.375,26.7917,2.75,22.8333,812.5,34.8333,22.125,993.9167,21.3333,6.7083,1.6958,N
3712,2016-07-20,Dongsi,40.625,40.625,2.0,24.0,833.3333,46.9167,21.9375,997.9542,20.9333,9.8167,3.0875,NE
3713,2016-07-20,Huairou,28.0417,43.2083,2.0,8.25,600.0,35.7917,22.5583,994.1125,20.9833,4.8042,4.3292,NE
3714,2016-07-21,Changping,15.75,19.25,2.0,24.7917,841.6667,34.2917,24.125,992.0083,22.4458,0.3417,1.1625,E
3715,2016-07-21,Dongsi,28.7917,29.1667,2.0,31.125,962.5,39.375,23.9917,996.6083,22.6667,0.3292,1.15,NNE
3716,2016-07-21,Huairou,13.0833,19.75,2.0,10.5,666.6667,29.25,23.675,992.025,22.4625,0.325,1.0458,E
3717,2016-07-22,Changping,52.375,55.4583,2.6667,18.875,1116.6667,91.9583,27.3417,992.0417,23.7292,0.0042,1.3333,ESE
3718,2016-07-22,Dongsi,88.875,88.875,2.125,35.25,1179.1667,79.0417,27.5542,996.7458,23.7667,0.0,1.2833,SSW
3719,2016-07-22,Huairou,55.7917,56.0833,2.0,15.7292,897.9167,80.2917,26.4458,992.1417,23.9917,0.0292,0.9833,NW
3720,2016-07-23,Changping,91.4167,96.4583,2.0,24.8333,1183.3333,100.375,28.65,992.3417,24.6208,1.025,1.675,ESE
3721,2016-07-23,Dongsi,128.0104,128.0104,2.0,68.3289,1371.9298,24.114,28.7792,997.0125,25.4625,0.7708,1.4583,ESE
3722,2016-07-23,Huairou,90.25,92.75,2.875,13.1042,983.3333,70.4167,27.9458,992.4,24.9542,1.1208,1.5208,SSE
3723,2016-07-24,Changping,35.625,49.625,6.4167,25.25,870.8333,77.8333,28.225,995.3667,23.9083,0.2417,1.5583,ESE
3724,2016-07-24,Dongsi,85.2679,85.2679,2.0,54.7544,1128.0702,56.886,28.5458,999.9792,24.5417,0.0083,1.3583,NE
3725,2016-07-24,Huairou,54.0119,70.0119,3.4286,11.5119,773.2143,66.7798,27.9125,995.4167,24.5083,0.3083,1.0208,ESE
3726,2016-07-25,Changping,35.125,39.0833,2.0,31.7083,850.0,53.875,27.7458,993.5,24.2333,0.2167,1.3875,ESE
3727,2016-07-25,Dongsi,37.3884,38.6384,2.0417,36.5833,825.0,90.9167,28.2583,998.0625,24.5417,0.3,1.3958,ENE
3728,2016-07-25,Huairou,31.3631,33.8006,4.5714,9.0089,841.369,43.9911,26.6083,993.6667,24.2208,0.2542,1.4958,ENE
3729,2016-07-26,Changping,17.125,25.5625,4.8333,26.875,775.0,67.625,28.2833,994.8958,20.7083,0.0,1.4042,N
3730,2016-07-26,Dongsi,19.75,26.875,2.1667,25.2917,604.1667,95.5,29.1583,999.5542,19.4083,0.0,1.5333,NE
3731,2016-07-26,Huairou,14.1875,24.4792,4.375,11.3542,902.0833,67.125,27.3625,994.95,20.5417,0.0,1.4333,WSW
3732,2016-07-27,Changping,26.1667,41.7083,2.1667,27.7083,845.8333,110.875,27.7667,993.225,20.1875,0.4167,1.7792,N
3733,2016-07-27,Dongsi,74.4065,89.4207,2.4024,37.2053,1045.7317,133.1596,28.8875,997.6542,23.0,0.3333,1.7417,E
3734,2016-07-27,Huairou,33.75,51.4583,2.5,16.9167,616.6667,112.7917,27.3375,993.075,21.4958,0.075,1.375,NNE
3735,2016-07-28,Changping,31.8333,41.5417,3.2083,26.2917,779.1667,117.25,27.1958,992.8583,20.5917,0.0,1.3417,N
3736,2016-07-28,Dongsi,124.5976,133.561,9.0366,22.8293,1360.9756,172.7683,27.9958,997.3625,22.1167,0.0,1.2375,SW
3737,2016-07-28,Huairou,36.4583,51.2708,2.125,17.2292,506.25,118.0625,26.5167,992.8167,21.0458,0.0,1.1167,WNW
3738,2016-07-29,Changping,103.4583,111.0,2.0,40.2083,1375.0,119.9583,28.9625,995.6708,24.3417,0.0,1.6792,ESE
3739,2016-07-29,Dongsi,128.9959,130.185,9.6026,25.4238,1605.7927,155.3222,29.2167,1000.2917,24.7708,0.0,1.6167,ESE
3740,2016-07-29,Huairou,107.9583,113.0417,2.1667,17.2917,1216.6667,119.0833,28.5708,995.7417,24.825,0.0,1.2125,SE
3741,2016-07-30,Changping,114.5833,116.625,2.8125,47.6042,1941.6667,68.375,27.4792,999.0375,24.3708,0.2375,1.7167,ESE
3742,2016-07-30,Dongsi,157.9792,158.6042,2.0,25.3958,1697.9167,63.5417,27.8375,1003.6542,24.85,0.05,1.6542,ESE
